Unix_Timestamp,Real_World_Time,Latitude,Longitude,Altitude_m,Roll_deg,Pitch_deg,Yaw_deg
1775785083.299899,2026-04-09 21:38:03.299,40.4285754,-86.9278143,185.1699981689453,-0.26872503757476807,-0.4325495660305023,3.6493263244628906
1775785083.399947,2026-04-09 21:38:03.399,40.4285754,-86.9278143,185.1699981689453,-0.26928478479385376,-0.43137413263320923,3.6431334018707275
1775785083.499918,2026-04-09 21:38:03.499,40.4285754,-86.9278143,185.1699981689453,-0.2708732783794403,-0.43114063143730164,3.6402366161346436
1775785083.599977,2026-04-09 21:38:03.599,40.4285754,-86.9278144,185.17999267578125,-0.26796165108680725,-0.43029239773750305,3.6309919357299805
1775785083.700023,2026-04-09 21:38:03.700,40.4285754,-86.9278144,185.17999267578125,-0.26677224040031433,-0.4249580204486847,3.628002882003784
1775785083.800025,2026-04-09 21:38:03.800,40.4285754,-86.9278144,185.17999267578125,-0.26367539167404175,-0.42307183146476746,3.6206119060516357
1775785083.899925,2026-04-09 21:38:03.899,40.4285754,-86.9278144,185.17999267578125,-0.26489391922950745,-0.42578426003456116,3.6182212829589844
1775785084.000142,2026-04-09 21:38:04.000,40.4285754,-86.9278144,185.19000244140625,-0.2644289433956146,-0.42668604850769043,3.613450765609741
1775785084.099961,2026-04-09 21:38:04.099,40.4285754,-86.9278144,185.19000244140625,-0.263191819190979,-0.4237983822822571,3.610431432723999
1775785084.199987,2026-04-09 21:38:04.199,40.4285754,-86.9278144,185.19000244140625,-0.2647612690925598,-0.418710321187973,3.60319447517395
1775785084.299989,2026-04-09 21:38:04.299,40.4285754,-86.9278144,185.19000244140625,-0.26440855860710144,-0.4204460382461548,3.6005685329437256
1775785084.399938,2026-04-09 21:38:04.399,40.4285754,-86.9278144,185.19000244140625,-0.2616884410381317,-0.4201745390892029,3.589668035507202
1775785084.499942,2026-04-09 21:38:04.499,40.4285754,-86.9278144,185.19000244140625,-0.2618503272533417,-0.4224831461906433,3.5873680114746094
1775785084.599950,2026-04-09 21:38:04.599,40.4285754,-86.9278144,185.19000244140625,-0.2603636085987091,-0.42296767234802246,3.5781943798065186
1775785084.699906,2026-04-09 21:38:04.699,40.4285754,-86.9278144,185.19000244140625,-0.2600554823875427,-0.42188721895217896,3.5777130126953125
1775785084.799981,2026-04-09 21:38:04.799,40.4285754,-86.9278144,185.1999969482422,-0.25845083594322205,-0.4191591739654541,3.5698771476745605
1775785084.899883,2026-04-09 21:38:04.899,40.4285754,-86.9278144,185.1999969482422,-0.25692299008369446,-0.4169370234012604,3.5692825317382812
1775785085.000121,2026-04-09 21:38:05.000,40.4285754,-86.9278144,185.1999969482422,-0.25682172179222107,-0.41706785559654236,3.565270185470581
1775785085.099944,2026-04-09 21:38:05.099,40.4285754,-86.9278144,185.1999969482422,-0.25650089979171753,-0.4170795977115631,3.559946298599243
1775785085.199906,2026-04-09 21:38:05.199,40.4285754,-86.9278144,185.1999969482422,-0.2565290927886963,-0.41683799028396606,3.556741714477539
1775785085.299976,2026-04-09 21:38:05.299,40.4285754,-86.9278144,185.19000244140625,-0.2561805248260498,-0.41836005449295044,3.55228590965271
1775785085.399984,2026-04-09 21:38:05.399,40.4285754,-86.9278144,185.19000244140625,-0.25489187240600586,-0.41761770844459534,3.548793077468872
1775785085.499945,2026-04-09 21:38:05.499,40.4285754,-86.9278144,185.19000244140625,-0.25517693161964417,-0.4166715145111084,3.5434539318084717
1775785085.599967,2026-04-09 21:38:05.599,40.4285754,-86.9278144,185.19000244140625,-0.2550932466983795,-0.4166446030139923,3.5394480228424072
1775785085.699937,2026-04-09 21:38:05.699,40.4285754,-86.9278144,185.19000244140625,-0.25561821460723877,-0.4171063005924225,3.5347321033477783
1775785085.800014,2026-04-09 21:38:05.800,40.4285754,-86.9278144,185.19000244140625,-0.25416913628578186,-0.41573962569236755,3.5308988094329834
1775785085.900053,2026-04-09 21:38:05.900,40.4285754,-86.9278144,185.19000244140625,-0.2545703053474426,-0.4155052602291107,3.526130199432373
1775785086.000122,2026-04-09 21:38:06.000,40.4285754,-86.9278144,185.19000244140625,-0.25280725955963135,-0.41425958275794983,3.5245814323425293
1775785086.099944,2026-04-09 21:38:06.099,40.4285754,-86.9278144,185.19000244140625,-0.25169065594673157,-0.4132833182811737,3.516998052597046
1775785086.199928,2026-04-09 21:38:06.199,40.4285754,-86.9278144,185.19000244140625,-0.2529444098472595,-0.4124685823917389,3.512871026992798
1775785086.299940,2026-04-09 21:38:06.299,40.4285754,-86.9278144,185.17999267578125,-0.2506912052631378,-0.4120916426181793,3.5055551528930664
1775785086.400025,2026-04-09 21:38:06.400,40.4285754,-86.9278144,185.17999267578125,-0.24980668723583221,-0.412972092628479,3.5024187564849854
1775785086.500034,2026-04-09 21:38:06.500,40.4285754,-86.9278144,185.17999267578125,-0.2482418268918991,-0.411742240190506,3.4969482421875
1775785086.600048,2026-04-09 21:38:06.600,40.4285754,-86.9278144,185.17999267578125,-0.24782294034957886,-0.41223615407943726,3.4935965538024902
